agri_year,month_start,calendar_year,month,district_id,district,price_type,commodity,price_rs_per_quintal,unit,data_origin,annual_level_basis,annual_level_rs_per_quintal,generator_version,generator_seed
2018-19,2018-07-01,2018,7,OD02,Balangir,Wholesale,Potato,1802.61,Rs/quintal,synthetic,published,1650.0,synthetic-prices-v1,20260917
2018-19,2018-08-01,2018,8,OD02,Balangir,Wholesale,Potato,1911.09,Rs/quintal,synthetic,published,1650.0,synthetic-prices-v1,20260917
2018-19,2018-09-01,2018,9,OD02,Balangir,Wholesale,Potato,1896.7,Rs/quintal,synthetic,published,1650.0,synthetic-prices-v1,20260917
2018-19,2018-10-01,2018,10,OD02,Balangir,Wholesale,Potato,1726.87,Rs/quintal,synthetic,published,1650.0,synthetic-prices-v1,20260917
2018-19,2018-11-01,2018,11,OD02,Balangir,Wholesale,Potato,1608.99,Rs/quintal,synthetic,published,1650.0,synthetic-prices-v1,20260917
2018-19,2018-12-01,2018,12,OD02,Balangir,Wholesale,Potato,1515.84,Rs/quintal,synthetic,published,1650.0,synthetic-prices-v1,20260917
2018-19,2019-01-01,2019,1,OD02,Balangir,Wholesale,Potato,1497.85,Rs/quintal,synthetic,published,1650.0,synthetic-prices-v1,20260917
2018-19,2019-02-01,2019,2,OD02,Balangir,Wholesale,Potato,1540.5,Rs/quintal,synthetic,published,1650.0,synthetic-prices-v1,20260917
2018-19,2019-03-01,2019,3,OD02,Balangir,Wholesale,Potato,1482.8,Rs/quintal,synthetic,published,1650.0,synthetic-prices-v1,20260917
2018-19,2019-04-01,2019,4,OD02,Balangir,Wholesale,Potato,1557.85,Rs/quintal,synthetic,published,1650.0,synthetic-prices-v1,20260917
2018-19,2019-05-01,2019,5,OD02,Balangir,Wholesale,Potato,1588.3,Rs/quintal,synthetic,published,1650.0,synthetic-prices-v1,20260917
2018-19,2019-06-01,2019,6,OD02,Balangir,Wholesale,Potato,1670.6,Rs/quintal,synthetic,published,1650.0,synthetic-prices-v1,20260917
2019-20,2019-07-01,2019,7,OD02,Balangir,Wholesale,Potato,1882.14,Rs/quintal,synthetic,projected,1782.05,synthetic-prices-v1,20260917
2019-20,2019-08-01,2019,8,OD02,Balangir,Wholesale,Potato,1915.52,Rs/quintal,synthetic,projected,1782.05,synthetic-prices-v1,20260917
2019-20,2019-09-01,2019,9,OD02,Balangir,Wholesale,Potato,1883.33,Rs/quintal,synthetic,projected,1782.05,synthetic-prices-v1,20260917
2019-20,2019-10-01,2019,10,OD02,Balangir,Wholesale,Potato,1911.41,Rs/quintal,synthetic,projected,1782.05,synthetic-prices-v1,20260917
2019-20,2019-11-01,2019,11,OD02,Balangir,Wholesale,Potato,1745.61,Rs/quintal,synthetic,projected,1782.05,synthetic-prices-v1,20260917
2019-20,2019-12-01,2019,12,OD02,Balangir,Wholesale,Potato,1677.02,Rs/quintal,synthetic,projected,1782.05,synthetic-prices-v1,20260917
2019-20,2020-01-01,2020,1,OD02,Balangir,Wholesale,Potato,1619.14,Rs/quintal,synthetic,projected,1782.05,synthetic-prices-v1,20260917
2019-20,2020-02-01,2020,2,OD02,Balangir,Wholesale,Potato,1613.36,Rs/quintal,synthetic,projected,1782.05,synthetic-prices-v1,20260917
2019-20,2020-03-01,2020,3,OD02,Balangir,Wholesale,Potato,1648.72,Rs/quintal,synthetic,projected,1782.05,synthetic-prices-v1,20260917
2019-20,2020-04-01,2020,4,OD02,Balangir,Wholesale,Potato,1724.92,Rs/quintal,synthetic,projected,1782.05,synthetic-prices-v1,20260917
2019-20,2020-05-01,2020,5,OD02,Balangir,Wholesale,Potato,1833.13,Rs/quintal,synthetic,projected,1782.05,synthetic-prices-v1,20260917
2019-20,2020-06-01,2020,6,OD02,Balangir,Wholesale,Potato,1930.27,Rs/quintal,synthetic,projected,1782.05,synthetic-prices-v1,20260917
2020-21,2020-07-01,2020,7,OD02,Balangir,Wholesale,Potato,2055.2,Rs/quintal,synthetic,projected,1924.66,synthetic-prices-v1,20260917
2020-21,2020-08-01,2020,8,OD02,Balangir,Wholesale,Potato,2102.02,Rs/quintal,synthetic,projected,1924.66,synthetic-prices-v1,20260917
2020-21,2020-09-01,2020,9,OD02,Balangir,Wholesale,Potato,2078.88,Rs/quintal,synthetic,projected,1924.66,synthetic-prices-v1,20260917
2020-21,2020-10-01,2020,10,OD02,Balangir,Wholesale,Potato,1979.26,Rs/quintal,synthetic,projected,1924.66,synthetic-prices-v1,20260917
2020-21,2020-11-01,2020,11,OD02,Balangir,Wholesale,Potato,1920.26,Rs/quintal,synthetic,projected,1924.66,synthetic-prices-v1,20260917
2020-21,2020-12-01,2020,12,OD02,Balangir,Wholesale,Potato,1900.98,Rs/quintal,synthetic,projected,1924.66,synthetic-prices-v1,20260917
2020-21,2021-01-01,2021,1,OD02,Balangir,Wholesale,Potato,1796.35,Rs/quintal,synthetic,projected,1924.66,synthetic-prices-v1,20260917
2020-21,2021-02-01,2021,2,OD02,Balangir,Wholesale,Potato,1697.88,Rs/quintal,synthetic,projected,1924.66,synthetic-prices-v1,20260917
2020-21,2021-03-01,2021,3,OD02,Balangir,Wholesale,Potato,1738.12,Rs/quintal,synthetic,projected,1924.66,synthetic-prices-v1,20260917
2020-21,2021-04-01,2021,4,OD02,Balangir,Wholesale,Potato,1870.09,Rs/quintal,synthetic,projected,1924.66,synthetic-prices-v1,20260917
2020-21,2021-05-01,2021,5,OD02,Balangir,Wholesale,Potato,1946.8,Rs/quintal,synthetic,projected,1924.66,synthetic-prices-v1,20260917
2020-21,2021-06-01,2021,6,OD02,Balangir,Wholesale,Potato,2010.09,Rs/quintal,synthetic,projected,1924.66,synthetic-prices-v1,20260917
2021-22,2021-07-01,2021,7,OD02,Balangir,Wholesale,Potato,2177.23,Rs/quintal,synthetic,projected,2078.69,synthetic-prices-v1,20260917
2021-22,2021-08-01,2021,8,OD02,Balangir,Wholesale,Potato,2328.96,Rs/quintal,synthetic,projected,2078.69,synthetic-prices-v1,20260917
2021-22,2021-09-01,2021,9,OD02,Balangir,Wholesale,Potato,2219.78,Rs/quintal,synthetic,projected,2078.69,synthetic-prices-v1,20260917
2021-22,2021-10-01,2021,10,OD02,Balangir,Wholesale,Potato,2182.96,Rs/quintal,synthetic,projected,2078.69,synthetic-prices-v1,20260917
2021-22,2021-11-01,2021,11,OD02,Balangir,Wholesale,Potato,2113.51,Rs/quintal,synthetic,projected,2078.69,synthetic-prices-v1,20260917
2021-22,2021-12-01,2021,12,OD02,Balangir,Wholesale,Potato,1978.37,Rs/quintal,synthetic,projected,2078.69,synthetic-prices-v1,20260917
2021-22,2022-01-01,2022,1,OD02,Balangir,Wholesale,Potato,1856.92,Rs/quintal,synthetic,projected,2078.69,synthetic-prices-v1,20260917
2021-22,2022-02-01,2022,2,OD02,Balangir,Wholesale,Potato,1840.39,Rs/quintal,synthetic,projected,2078.69,synthetic-prices-v1,20260917
2021-22,2022-03-01,2022,3,OD02,Balangir,Wholesale,Potato,1880.85,Rs/quintal,synthetic,projected,2078.69,synthetic-prices-v1,20260917
2021-22,2022-04-01,2022,4,OD02,Balangir,Wholesale,Potato,2014.58,Rs/quintal,synthetic,projected,2078.69,synthetic-prices-v1,20260917
2021-22,2022-05-01,2022,5,OD02,Balangir,Wholesale,Potato,2084.89,Rs/quintal,synthetic,projected,2078.69,synthetic-prices-v1,20260917
2021-22,2022-06-01,2022,6,OD02,Balangir,Wholesale,Potato,2265.8,Rs/quintal,synthetic,projected,2078.69,synthetic-prices-v1,20260917
2022-23,2022-07-01,2022,7,OD02,Balangir,Wholesale,Potato,2538.44,Rs/quintal,synthetic,projected,2245.04,synthetic-prices-v1,20260917
2022-23,2022-08-01,2022,8,OD02,Balangir,Wholesale,Potato,2484.09,Rs/quintal,synthetic,projected,2245.04,synthetic-prices-v1,20260917
2022-23,2022-09-01,2022,9,OD02,Balangir,Wholesale,Potato,2351.3,Rs/quintal,synthetic,projected,2245.04,synthetic-prices-v1,20260917
2022-23,2022-10-01,2022,10,OD02,Balangir,Wholesale,Potato,2185.49,Rs/quintal,synthetic,projected,2245.04,synthetic-prices-v1,20260917
2022-23,2022-11-01,2022,11,OD02,Balangir,Wholesale,Potato,2105.56,Rs/quintal,synthetic,projected,2245.04,synthetic-prices-v1,20260917
2022-23,2022-12-01,2022,12,OD02,Balangir,Wholesale,Potato,2019.25,Rs/quintal,synthetic,projected,2245.04,synthetic-prices-v1,20260917
2022-23,2023-01-01,2023,1,OD02,Balangir,Wholesale,Potato,2088.53,Rs/quintal,synthetic,projected,2245.04,synthetic-prices-v1,20260917
2022-23,2023-02-01,2023,2,OD02,Balangir,Wholesale,Potato,2057.77,Rs/quintal,synthetic,projected,2245.04,synthetic-prices-v1,20260917
2022-23,2023-03-01,2023,3,OD02,Balangir,Wholesale,Potato,2145.34,Rs/quintal,synthetic,projected,2245.04,synthetic-prices-v1,20260917
2022-23,2023-04-01,2023,4,OD02,Balangir,Wholesale,Potato,2204.11,Rs/quintal,synthetic,projected,2245.04,synthetic-prices-v1,20260917
2022-23,2023-05-01,2023,5,OD02,Balangir,Wholesale,Potato,2352.25,Rs/quintal,synthetic,projected,2245.04,synthetic-prices-v1,20260917
2022-23,2023-06-01,2023,6,OD02,Balangir,Wholesale,Potato,2408.37,Rs/quintal,synthetic,projected,2245.04,synthetic-prices-v1,20260917
2023-24,2023-07-01,2023,7,OD02,Balangir,Wholesale,Potato,2676.8,Rs/quintal,synthetic,projected,2424.71,synthetic-prices-v1,20260917
2023-24,2023-08-01,2023,8,OD02,Balangir,Wholesale,Potato,2748.54,Rs/quintal,synthetic,projected,2424.71,synthetic-prices-v1,20260917
2023-24,2023-09-01,2023,9,OD02,Balangir,Wholesale,Potato,2692.75,Rs/quintal,synthetic,projected,2424.71,synthetic-prices-v1,20260917
2023-24,2023-10-01,2023,10,OD02,Balangir,Wholesale,Potato,2560.23,Rs/quintal,synthetic,projected,2424.71,synthetic-prices-v1,20260917
2023-24,2023-11-01,2023,11,OD02,Balangir,Wholesale,Potato,2469.98,Rs/quintal,synthetic,projected,2424.71,synthetic-prices-v1,20260917
2023-24,2023-12-01,2023,12,OD02,Balangir,Wholesale,Potato,2337.39,Rs/quintal,synthetic,projected,2424.71,synthetic-prices-v1,20260917
2023-24,2024-01-01,2024,1,OD02,Balangir,Wholesale,Potato,2179.92,Rs/quintal,synthetic,projected,2424.71,synthetic-prices-v1,20260917
2023-24,2024-02-01,2024,2,OD02,Balangir,Wholesale,Potato,2124.99,Rs/quintal,synthetic,projected,2424.71,synthetic-prices-v1,20260917
2023-24,2024-03-01,2024,3,OD02,Balangir,Wholesale,Potato,2157.05,Rs/quintal,synthetic,projected,2424.71,synthetic-prices-v1,20260917
2023-24,2024-04-01,2024,4,OD02,Balangir,Wholesale,Potato,2234.84,Rs/quintal,synthetic,projected,2424.71,synthetic-prices-v1,20260917
2023-24,2024-05-01,2024,5,OD02,Balangir,Wholesale,Potato,2441.1,Rs/quintal,synthetic,projected,2424.71,synthetic-prices-v1,20260917
2023-24,2024-06-01,2024,6,OD02,Balangir,Wholesale,Potato,2472.92,Rs/quintal,synthetic,projected,2424.71,synthetic-prices-v1,20260917
2024-25,2024-07-01,2024,7,OD02,Balangir,Wholesale,Potato,2832.37,Rs/quintal,synthetic,projected,2618.76,synthetic-prices-v1,20260917
2024-25,2024-08-01,2024,8,OD02,Balangir,Wholesale,Potato,2815.71,Rs/quintal,synthetic,projected,2618.76,synthetic-prices-v1,20260917
2024-25,2024-09-01,2024,9,OD02,Balangir,Wholesale,Potato,2686.09,Rs/quintal,synthetic,projected,2618.76,synthetic-prices-v1,20260917
2024-25,2024-10-01,2024,10,OD02,Balangir,Wholesale,Potato,2717.38,Rs/quintal,synthetic,projected,2618.76,synthetic-prices-v1,20260917
2024-25,2024-11-01,2024,11,OD02,Balangir,Wholesale,Potato,2504.77,Rs/quintal,synthetic,projected,2618.76,synthetic-prices-v1,20260917
2024-25,2024-12-01,2024,12,OD02,Balangir,Wholesale,Potato,2418.32,Rs/quintal,synthetic,projected,2618.76,synthetic-prices-v1,20260917
2024-25,2025-01-01,2025,1,OD02,Balangir,Wholesale,Potato,2415.64,Rs/quintal,synthetic,projected,2618.76,synthetic-prices-v1,20260917
2024-25,2025-02-01,2025,2,OD02,Balangir,Wholesale,Potato,2451.41,Rs/quintal,synthetic,projected,2618.76,synthetic-prices-v1,20260917
2024-25,2025-03-01,2025,3,OD02,Balangir,Wholesale,Potato,2531.87,Rs/quintal,synthetic,projected,2618.76,synthetic-prices-v1,20260917
2024-25,2025-04-01,2025,4,OD02,Balangir,Wholesale,Potato,2554.4,Rs/quintal,synthetic,projected,2618.76,synthetic-prices-v1,20260917
2024-25,2025-05-01,2025,5,OD02,Balangir,Wholesale,Potato,2651.28,Rs/quintal,synthetic,projected,2618.76,synthetic-prices-v1,20260917
2024-25,2025-06-01,2025,6,OD02,Balangir,Wholesale,Potato,2845.81,Rs/quintal,synthetic,projected,2618.76,synthetic-prices-v1,20260917
2013-14,2013-07-01,2013,7,OD03,Balasore,Wholesale,Potato,1105.41,Rs/quintal,synthetic,published,1026.0,synthetic-prices-v1,20260917
2013-14,2013-08-01,2013,8,OD03,Balasore,Wholesale,Potato,1126.47,Rs/quintal,synthetic,published,1026.0,synthetic-prices-v1,20260917
2013-14,2013-09-01,2013,9,OD03,Balasore,Wholesale,Potato,1110.91,Rs/quintal,synthetic,published,1026.0,synthetic-prices-v1,20260917
2013-14,2013-10-01,2013,10,OD03,Balasore,Wholesale,Potato,1090.56,Rs/quintal,synthetic,published,1026.0,synthetic-prices-v1,20260917
2013-14,2013-11-01,2013,11,OD03,Balasore,Wholesale,Potato,1027.97,Rs/quintal,synthetic,published,1026.0,synthetic-prices-v1,20260917
2013-14,2013-12-01,2013,12,OD03,Balasore,Wholesale,Potato,971.73,Rs/quintal,synthetic,published,1026.0,synthetic-prices-v1,20260917
2013-14,2014-01-01,2014,1,OD03,Balasore,Wholesale,Potato,918.54,Rs/quintal,synthetic,published,1026.0,synthetic-prices-v1,20260917
2013-14,2014-02-01,2014,2,OD03,Balasore,Wholesale,Potato,942.11,Rs/quintal,synthetic,published,1026.0,synthetic-prices-v1,20260917
2013-14,2014-03-01,2014,3,OD03,Balasore,Wholesale,Potato,968.31,Rs/quintal,synthetic,published,1026.0,synthetic-prices-v1,20260917
2013-14,2014-04-01,2014,4,OD03,Balasore,Wholesale,Potato,972.21,Rs/quintal,synthetic,published,1026.0,synthetic-prices-v1,20260917
2013-14,2014-05-01,2014,5,OD03,Balasore,Wholesale,Potato,1048.53,Rs/quintal,synthetic,published,1026.0,synthetic-prices-v1,20260917
2013-14,2014-06-01,2014,6,OD03,Balasore,Wholesale,Potato,1029.25,Rs/quintal,synthetic,published,1026.0,synthetic-prices-v1,20260917
2014-15,2014-07-01,2014,7,OD03,Balasore,Wholesale,Potato,1112.68,Rs/quintal,synthetic,published,1033.0,synthetic-prices-v1,20260917
2014-15,2014-08-01,2014,8,OD03,Balasore,Wholesale,Potato,1105.11,Rs/quintal,synthetic,published,1033.0,synthetic-prices-v1,20260917
2014-15,2014-09-01,2014,9,OD03,Balasore,Wholesale,Potato,1122.79,Rs/quintal,synthetic,published,1033.0,synthetic-prices-v1,20260917
2014-15,2014-10-01,2014,10,OD03,Balasore,Wholesale,Potato,1102.26,Rs/quintal,synthetic,published,1033.0,synthetic-prices-v1,20260917
2014-15,2014-11-01,2014,11,OD03,Balasore,Wholesale,Potato,1028.83,Rs/quintal,synthetic,published,1033.0,synthetic-prices-v1,20260917
2014-15,2014-12-01,2014,12,OD03,Balasore,Wholesale,Potato,945.92,Rs/quintal,synthetic,published,1033.0,synthetic-prices-v1,20260917
2014-15,2015-01-01,2015,1,OD03,Balasore,Wholesale,Potato,953.77,Rs/quintal,synthetic,published,1033.0,synthetic-prices-v1,20260917
2014-15,2015-02-01,2015,2,OD03,Balasore,Wholesale,Potato,947.05,Rs/quintal,synthetic,published,1033.0,synthetic-prices-v1,20260917
2014-15,2015-03-01,2015,3,OD03,Balasore,Wholesale,Potato,975.25,Rs/quintal,synthetic,published,1033.0,synthetic-prices-v1,20260917
2014-15,2015-04-01,2015,4,OD03,Balasore,Wholesale,Potato,1022.97,Rs/quintal,synthetic,published,1033.0,synthetic-prices-v1,20260917
2014-15,2015-05-01,2015,5,OD03,Balasore,Wholesale,Potato,1034.16,Rs/quintal,synthetic,published,1033.0,synthetic-prices-v1,20260917
2014-15,2015-06-01,2015,6,OD03,Balasore,Wholesale,Potato,1045.2,Rs/quintal,synthetic,published,1033.0,synthetic-prices-v1,20260917
2015-16,2015-07-01,2015,7,OD03,Balasore,Wholesale,Potato,1088.61,Rs/quintal,synthetic,published,1011.0,synthetic-prices-v1,20260917
2015-16,2015-08-01,2015,8,OD03,Balasore,Wholesale,Potato,1082.18,Rs/quintal,synthetic,published,1011.0,synthetic-prices-v1,20260917
2015-16,2015-09-01,2015,9,OD03,Balasore,Wholesale,Potato,1097.97,Rs/quintal,synthetic,published,1011.0,synthetic-prices-v1,20260917
2015-16,2015-10-01,2015,10,OD03,Balasore,Wholesale,Potato,1037.32,Rs/quintal,synthetic,published,1011.0,synthetic-prices-v1,20260917
2015-16,2015-11-01,2015,11,OD03,Balasore,Wholesale,Potato,1023.53,Rs/quintal,synthetic,published,1011.0,synthetic-prices-v1,20260917
2015-16,2015-12-01,2015,12,OD03,Balasore,Wholesale,Potato,1011.23,Rs/quintal,synthetic,published,1011.0,synthetic-prices-v1,20260917
2015-16,2016-01-01,2016,1,OD03,Balasore,Wholesale,Potato,907.05,Rs/quintal,synthetic,published,1011.0,synthetic-prices-v1,20260917
2015-16,2016-02-01,2016,2,OD03,Balasore,Wholesale,Potato,925.47,Rs/quintal,synthetic,published,1011.0,synthetic-prices-v1,20260917
2015-16,2016-03-01,2016,3,OD03,Balasore,Wholesale,Potato,921.07,Rs/quintal,synthetic,published,1011.0,synthetic-prices-v1,20260917
2015-16,2016-04-01,2016,4,OD03,Balasore,Wholesale,Potato,966.57,Rs/quintal,synthetic,published,1011.0,synthetic-prices-v1,20260917
2015-16,2016-05-01,2016,5,OD03,Balasore,Wholesale,Potato,1009.57,Rs/quintal,synthetic,published,1011.0,synthetic-prices-v1,20260917
2015-16,2016-06-01,2016,6,OD03,Balasore,Wholesale,Potato,1061.41,Rs/quintal,synthetic,published,1011.0,synthetic-prices-v1,20260917
2016-17,2016-07-01,2016,7,OD03,Balasore,Wholesale,Potato,1010.99,Rs/quintal,synthetic,published,930.0,synthetic-prices-v1,20260917
2016-17,2016-08-01,2016,8,OD03,Balasore,Wholesale,Potato,1018.75,Rs/quintal,synthetic,published,930.0,synthetic-prices-v1,20260917
2016-17,2016-09-01,2016,9,OD03,Balasore,Wholesale,Potato,1011.56,Rs/quintal,synthetic,published,930.0,synthetic-prices-v1,20260917
2016-17,2016-10-01,2016,10,OD03,Balasore,Wholesale,Potato,950.6,Rs/quintal,synthetic,published,930.0,synthetic-prices-v1,20260917
2016-17,2016-11-01,2016,11,OD03,Balasore,Wholesale,Potato,956.4,Rs/quintal,synthetic,published,930.0,synthetic-prices-v1,20260917
2016-17,2016-12-01,2016,12,OD03,Balasore,Wholesale,Potato,907.18,Rs/quintal,synthetic,published,930.0,synthetic-prices-v1,20260917
2016-17,2017-01-01,2017,1,OD03,Balasore,Wholesale,Potato,893.45,Rs/quintal,synthetic,published,930.0,synthetic-prices-v1,20260917
2016-17,2017-02-01,2017,2,OD03,Balasore,Wholesale,Potato,865.9,Rs/quintal,synthetic,published,930.0,synthetic-prices-v1,20260917
2016-17,2017-03-01,2017,3,OD03,Balasore,Wholesale,Potato,863.08,Rs/quintal,synthetic,published,930.0,synthetic-prices-v1,20260917
2016-17,2017-04-01,2017,4,OD03,Balasore,Wholesale,Potato,878.32,Rs/quintal,synthetic,published,930.0,synthetic-prices-v1,20260917
2016-17,2017-05-01,2017,5,OD03,Balasore,Wholesale,Potato,876.13,Rs/quintal,synthetic,published,930.0,synthetic-prices-v1,20260917
2016-17,2017-06-01,2017,6,OD03,Balasore,Wholesale,Potato,927.65,Rs/quintal,synthetic,published,930.0,synthetic-prices-v1,20260917
2017-18,2017-07-01,2017,7,OD03,Balasore,Wholesale,Potato,872.54,Rs/quintal,synthetic,published,863.0,synthetic-prices-v1,20260917
2017-18,2017-08-01,2017,8,OD03,Balasore,Wholesale,Potato,949.76,Rs/quintal,synthetic,published,863.0,synthetic-prices-v1,20260917
2017-18,2017-09-01,2017,9,OD03,Balasore,Wholesale,Potato,905.58,Rs/quintal,synthetic,published,863.0,synthetic-prices-v1,20260917
2017-18,2017-10-01,2017,10,OD03,Balasore,Wholesale,Potato,915.05,Rs/quintal,synthetic,published,863.0,synthetic-prices-v1,20260917
2017-18,2017-11-01,2017,11,OD03,Balasore,Wholesale,Potato,860.46,Rs/quintal,synthetic,published,863.0,synthetic-prices-v1,20260917
2017-18,2017-12-01,2017,12,OD03,Balasore,Wholesale,Potato,875.11,Rs/quintal,synthetic,published,863.0,synthetic-prices-v1,20260917
2017-18,2018-01-01,2018,1,OD03,Balasore,Wholesale,Potato,842.17,Rs/quintal,synthetic,published,863.0,synthetic-prices-v1,20260917
2017-18,2018-02-01,2018,2,OD03,Balasore,Wholesale,Potato,784.88,Rs/quintal,synthetic,published,863.0,synthetic-prices-v1,20260917
2017-18,2018-03-01,2018,3,OD03,Balasore,Wholesale,Potato,775.26,Rs/quintal,synthetic,published,863.0,synthetic-prices-v1,20260917
2017-18,2018-04-01,2018,4,OD03,Balasore,Wholesale,Potato,819.7,Rs/quintal,synthetic,published,863.0,synthetic-prices-v1,20260917
2017-18,2018-05-01,2018,5,OD03,Balasore,Wholesale,Potato,848.06,Rs/quintal,synthetic,published,863.0,synthetic-prices-v1,20260917
2017-18,2018-06-01,2018,6,OD03,Balasore,Wholesale,Potato,907.44,Rs/quintal,synthetic,published,863.0,synthetic-prices-v1,20260917
2018-19,2018-07-01,2018,7,OD03,Balasore,Wholesale,Potato,1513.55,Rs/quintal,synthetic,published,1520.0,synthetic-prices-v1,20260917
2018-19,2018-08-01,2018,8,OD03,Balasore,Wholesale,Potato,1541.69,Rs/quintal,synthetic,published,1520.0,synthetic-prices-v1,20260917
2018-19,2018-09-01,2018,9,OD03,Balasore,Wholesale,Potato,1543.5,Rs/quintal,synthetic,published,1520.0,synthetic-prices-v1,20260917
2018-19,2018-10-01,2018,10,OD03,Balasore,Wholesale,Potato,1549.86,Rs/quintal,synthetic,published,1520.0,synthetic-prices-v1,20260917
2018-19,2018-11-01,2018,11,OD03,Balasore,Wholesale,Potato,1577.23,Rs/quintal,synthetic,published,1520.0,synthetic-prices-v1,20260917
2018-19,2018-12-01,2018,12,OD03,Balasore,Wholesale,Potato,1540.67,Rs/quintal,synthetic,published,1520.0,synthetic-prices-v1,20260917
2018-19,2019-01-01,2019,1,OD03,Balasore,Wholesale,Potato,1448.15,Rs/quintal,synthetic,published,1520.0,synthetic-prices-v1,20260917
2018-19,2019-02-01,2019,2,OD03,Balasore,Wholesale,Potato,1412.61,Rs/quintal,synthetic,published,1520.0,synthetic-prices-v1,20260917
2018-19,2019-03-01,2019,3,OD03,Balasore,Wholesale,Potato,1469.73,Rs/quintal,synthetic,published,1520.0,synthetic-prices-v1,20260917
2018-19,2019-04-01,2019,4,OD03,Balasore,Wholesale,Potato,1513.15,Rs/quintal,synthetic,published,1520.0,synthetic-prices-v1,20260917
2018-19,2019-05-01,2019,5,OD03,Balasore,Wholesale,Potato,1552.78,Rs/quintal,synthetic,published,1520.0,synthetic-prices-v1,20260917
2018-19,2019-06-01,2019,6,OD03,Balasore,Wholesale,Potato,1577.08,Rs/quintal,synthetic,published,1520.0,synthetic-prices-v1,20260917
2019-20,2019-07-01,2019,7,OD03,Balasore,Wholesale,Potato,1774.15,Rs/quintal,synthetic,projected,1641.64,synthetic-prices-v1,20260917
2019-20,2019-08-01,2019,8,OD03,Balasore,Wholesale,Potato,1763.06,Rs/quintal,synthetic,projected,1641.64,synthetic-prices-v1,20260917
2019-20,2019-09-01,2019,9,OD03,Balasore,Wholesale,Potato,1792.7,Rs/quintal,synthetic,projected,1641.64,synthetic-prices-v1,20260917
2019-20,2019-10-01,2019,10,OD03,Balasore,Wholesale,Potato,1737.26,Rs/quintal,synthetic,projected,1641.64,synthetic-prices-v1,20260917
2019-20,2019-11-01,2019,11,OD03,Balasore,Wholesale,Potato,1673.92,Rs/quintal,synthetic,projected,1641.64,synthetic-prices-v1,20260917
2019-20,2019-12-01,2019,12,OD03,Balasore,Wholesale,Potato,1579.75,Rs/quintal,synthetic,projected,1641.64,synthetic-prices-v1,20260917
2019-20,2020-01-01,2020,1,OD03,Balasore,Wholesale,Potato,1487.18,Rs/quintal,synthetic,projected,1641.64,synthetic-prices-v1,20260917
2019-20,2020-02-01,2020,2,OD03,Balasore,Wholesale,Potato,1476.05,Rs/quintal,synthetic,projected,1641.64,synthetic-prices-v1,20260917
2019-20,2020-03-01,2020,3,OD03,Balasore,Wholesale,Potato,1540.74,Rs/quintal,synthetic,projected,1641.64,synthetic-prices-v1,20260917
2019-20,2020-04-01,2020,4,OD03,Balasore,Wholesale,Potato,1605.07,Rs/quintal,synthetic,projected,1641.64,synthetic-prices-v1,20260917
2019-20,2020-05-01,2020,5,OD03,Balasore,Wholesale,Potato,1652.48,Rs/quintal,synthetic,projected,1641.64,synthetic-prices-v1,20260917
2019-20,2020-06-01,2020,6,OD03,Balasore,Wholesale,Potato,1617.38,Rs/quintal,synthetic,projected,1641.64,synthetic-prices-v1,20260917
2020-21,2020-07-01,2020,7,OD03,Balasore,Wholesale,Potato,1855.24,Rs/quintal,synthetic,projected,1773.02,synthetic-prices-v1,20260917
2020-21,2020-08-01,2020,8,OD03,Balasore,Wholesale,Potato,1882.87,Rs/quintal,synthetic,projected,1773.02,synthetic-prices-v1,20260917
2020-21,2020-09-01,2020,9,OD03,Balasore,Wholesale,Potato,1863.63,Rs/quintal,synthetic,projected,1773.02,synthetic-prices-v1,20260917
2020-21,2020-10-01,2020,10,OD03,Balasore,Wholesale,Potato,1832.68,Rs/quintal,synthetic,projected,1773.02,synthetic-prices-v1,20260917
2020-21,2020-11-01,2020,11,OD03,Balasore,Wholesale,Potato,1734.35,Rs/quintal,synthetic,projected,1773.02,synthetic-prices-v1,20260917
2020-21,2020-12-01,2020,12,OD03,Balasore,Wholesale,Potato,1720.57,Rs/quintal,synthetic,projected,1773.02,synthetic-prices-v1,20260917
2020-21,2021-01-01,2021,1,OD03,Balasore,Wholesale,Potato,1715.14,Rs/quintal,synthetic,projected,1773.02,synthetic-prices-v1,20260917
2020-21,2021-02-01,2021,2,OD03,Balasore,Wholesale,Potato,1634.89,Rs/quintal,synthetic,projected,1773.02,synthetic-prices-v1,20260917
2020-21,2021-03-01,2021,3,OD03,Balasore,Wholesale,Potato,1644.72,Rs/quintal,synthetic,projected,1773.02,synthetic-prices-v1,20260917
2020-21,2021-04-01,2021,4,OD03,Balasore,Wholesale,Potato,1704.47,Rs/quintal,synthetic,projected,1773.02,synthetic-prices-v1,20260917
2020-21,2021-05-01,2021,5,OD03,Balasore,Wholesale,Potato,1787.81,Rs/quintal,synthetic,projected,1773.02,synthetic-prices-v1,20260917
2020-21,2021-06-01,2021,6,OD03,Balasore,Wholesale,Potato,1899.89,Rs/quintal,synthetic,projected,1773.02,synthetic-prices-v1,20260917
2021-22,2021-07-01,2021,7,OD03,Balasore,Wholesale,Potato,2102.48,Rs/quintal,synthetic,projected,1914.91,synthetic-prices-v1,20260917
2021-22,2021-08-01,2021,8,OD03,Balasore,Wholesale,Potato,2090.05,Rs/quintal,synthetic,projected,1914.91,synthetic-prices-v1,20260917
